datetime,year,month,day,holiday,temp,tempmax,tempmin,humidity,precip,snowdepth,solarenergy,weather,dew,precipcover,windspeed,solarradiation,pothole
2015-10-11,2015,10,11,1,18.4,26,11.5,53,0,0,16.7,2,8.1,0,29.4,193.3,11
2015-10-12,2015,10,12,1,19.3,24.2,15.7,51.3,0.05,0,10.7,5,8.3,4.17,36.9,124.4,21
2015-10-13,2015,10,13,0,13,17.2,10.8,58.6,0,0,13.3,2,5,0,25.6,154.6,38
2015-10-14,2015,10,14,0,11.9,17.6,6.7,57.8,0,0,16.8,2,3.3,0,17.2,194.5,94
2015-10-15,2015,10,15,0,13.6,20.4,9.5,45.3,0.04,0,12.3,5,1.2,4.17,33,143.3,50
2015-10-16,2015,10,16,0,9.3,12.5,6.2,46.9,0,0,16.6,2,-1.7,0,24.8,192.6,42
2015-10-17,2015,10,17,1,6.3,11.6,2,44.5,0,0,16.4,2,-5.4,0,22.1,188.2,10
2015-10-18,2015,10,18,1,8.3,15.1,1.6,50.3,0,0,15.9,1,-2.3,0,11.4,183.5,14
2015-10-19,2015,10,19,0,15.4,22.7,7.7,34.3,0,0,14.7,2,-0.5,0,38.2,169.9,57
2015-10-20,2015,10,20,0,17.9,24,13.2,40.3,2.81,0,13.2,5,3.8,12.5,23.9,152.7,60
2015-10-21,2015,10,21,0,18.7,24.1,13.7,63,0.91,0,11.6,5,11.3,16.67,30.5,136,35
2015-10-22,2015,10,22,0,14.4,18.1,11.9,64.7,0,0,11.3,2,7.8,0,16.7,132.3,62
2015-10-23,2015,10,23,0,14.3,17.3,11.8,65.4,2.82,0,6.4,5,7.7,25,27.4,72.5,42
2015-10-24,2015,10,24,1,16.5,19.2,11.8,78.2,5.87,0,7.2,5,12.6,58.33,37.4,83.8,6
2015-10-25,2015,10,25,1,10.9,16.6,5.8,61.2,0,0,14.6,1,3.1,0,18.3,169.1,7
2015-10-26,2015,10,26,0,11,15.9,6,63.3,0,0,13.6,2,3.9,0,17.9,157.2,79
2015-10-27,2015,10,27,0,12.1,13.7,11,67.1,7.93,0,4.7,5,6,50,30.3,54.4,36
2015-10-28,2015,10,28,0,10.9,13.9,4.2,84.3,8.85,0,5.5,5,8.3,75,34.4,63.5,50
2015-10-29,2015,10,29,0,5.9,8.6,3,67.7,0.04,0,10.7,5,0.4,4.17,35.8,124.7,77
2015-10-30,2015,10,30,0,8.4,13.2,3,68.2,0,0,11.2,2,2.6,0,18.6,129.9,33
2015-10-31,2015,10,31,1,9.2,11.5,7.6,82.4,15.88,0,2.6,5,6.3,66.67,23.6,28.7,9
2015-11-01,2015,11,1,1,12.4,17.7,7.6,65.7,0,0,13.1,2,5.6,0,28.8,144.9,9
2015-11-02,2015,11,2,0,16,23,10.3,56.4,0,0,12.9,2,6.4,0,26.3,149.2,59
2015-11-03,2015,11,3,0,15.2,22.3,9.7,73.3,0,0,12.9,1,10.3,0,17.3,147.6,62
2015-11-04,2015,11,4,0,16,22.5,10.6,81,0,0,12.5,2,12.5,0,22.1,143.3,37
2015-11-05,2015,11,5,0,18.5,21.2,16.2,75,0,0,10.8,2,13.8,0,36.1,125.6,64
2015-11-06,2015,11,6,0,10.7,18.7,6.7,71.3,9.14,0,12.4,5,5.7,12.5,37.2,144.8,71
2015-11-07,2015,11,7,1,7.1,11.8,3.6,62.7,0,0,10.9,2,0.1,0,30.5,126.6,14
2015-11-08,2015,11,8,1,6.2,11.5,0.3,55,0,0,12.3,1,-2.9,0,14.2,143.6,15
2015-11-09,2015,11,9,0,7.4,13.2,1.3,57.3,0,0,12.3,2,-1.1,0,13.2,143.1,66
2015-11-10,2015,11,10,0,8.3,13.6,3.6,58.8,0,0,11.3,2,0.1,0,12.1,132.4,63
2015-11-11,2015,11,11,1,11.5,17.5,5,61.8,15.41,0,11.2,5,4.1,16.67,47.8,130.1,46
2015-11-12,2015,11,12,0,8.2,13.1,6.3,71.4,0.2,0,3.4,5,3.2,8.33,49.3,42.2,59
2015-11-13,2015,11,13,0,5.2,8.5,2.3,53.3,0,0,11.7,2,-3.8,0,40.5,135.8,43
2015-11-14,2015,11,14,1,6.8,14,-1.8,55.1,0,0,11.2,2,-2.2,0,26.3,130.4,15
2015-11-15,2015,11,15,1,12.2,18.2,7,45.8,0,0,11.2,2,0.4,0,23.4,129.6,7
2015-11-16,2015,11,16,0,10.8,13.7,8.8,59.2,1.27,0,4,5,2.7,8.33,30,46.8,49
2015-11-17,2015,11,17,0,12.9,16.5,9.1,80.2,12.91,0,2.2,5,9.5,41.67,37.3,26.3,66
2015-11-18,2015,11,18,0,14.3,16.9,9.7,68,5.75,0,2.3,5,8.3,33.33,40.4,28.1,75
2015-11-19,2015,11,19,0,5.9,9.6,3,52.5,0,0,11.2,2,-3.5,0,47,127.9,43
2015-11-20,2015,11,20,0,2.6,5.6,0.4,50.3,3.45,6.7,8.7,5,-7.4,16.67,27.1,102,37
2015-11-21,2015,11,21,1,-0.7,1.3,-6,87.3,16.3,13,1.7,5,-2.6,70.83,36.6,20.8,5
2015-11-22,2015,11,22,1,-6.1,-2.7,-10.5,72.5,0,12.9,10.3,2,-10.3,0,20.5,118.7,8
2015-11-23,2015,11,23,0,-0.1,3.6,-3,72.4,0,8.5,9.8,2,-4.5,0,18.7,112.5,87
2015-11-24,2015,11,24,0,1.6,6.4,-3.1,76,0,5.8,7.8,2,-2.3,0,19.1,89.3,37
2015-11-25,2015,11,25,0,7.5,11.3,2.7,63.7,0.36,5.8,9.3,5,0.9,8.33,28,107.2,34
2015-11-26,2015,11,26,1,13.2,16.1,10,78.9,10.19,0,4.8,5,9.6,58.33,31.3,55.6,4
2015-11-27,2015,11,27,0,5.6,13.7,2.8,83.7,22.59,0,1.6,5,3,58.33,31.5,18.3,21
2015-11-28,2015,11,28,1,2.7,3.9,1.5,71.1,0,0,4.1,2,-2,0,24.6,45,15
2015-11-29,2015,11,29,1,2.5,5.5,-1.8,68.8,0,0,6.9,2,-2.8,0,17.1,79.2,20
2015-11-30,2015,11,30,0,5.6,7.5,4.2,68.6,4.64,0,7.6,5,0.3,33.33,24.9,88.6,82
2015-12-01,2015,12,1,0,5.5,6.8,3.7,76.3,4.09,0,9.4,5,1.5,25,32,108.5,63
2015-12-02,2015,12,2,0,1.4,3.6,0.2,80,3.79,0,3,5,-1.8,58.33,21.6,36.1,77
2015-12-03,2015,12,3,0,1.3,2.3,-0.2,80.5,0,0,7.8,2,-1.7,0,22.9,90.1,47
2015-12-04,2015,12,4,0,3.6,8.7,0.4,80.5,0,0,8.7,2,0.4,0,18.5,101,58
2015-12-05,2015,12,5,1,2,7,-1.1,82.6,0,0,8.8,2,-0.9,0,15.7,102.6,23
2015-12-06,2015,12,6,1,3.8,8.5,-0.3,76.7,0,0,8.2,2,-0.1,0,13.5,94.7,12
2015-12-07,2015,12,7,0,2.2,3.9,0.1,90.3,0,0,3.7,2,0.7,0,23.1,43,61
2015-12-08,2015,12,8,0,6.2,8.6,4.2,80.1,0,0,2.1,3,3,0,21.9,25.2,54
2015-12-09,2015,12,9,0,8.5,11.8,5.6,74.8,0,0,6.4,2,4.2,0,21.5,73.4,84
2015-12-10,2015,12,10,0,9.9,14.6,5.7,64.2,0.31,0,2.5,5,3.3,4.17,43.5,29.9,42
2015-12-11,2015,12,11,0,9.2,11.4,6.4,60.4,0,0,5.3,2,1.8,0,22.6,64,62
2015-12-12,2015,12,12,1,11.9,14.3,10.5,88.4,0,0,6,3,10,0,10.1,71.7,22
2015-12-13,2015,12,13,1,15.4,16.8,10.8,86.6,18.36,0,2,5,13.2,54.17,28.9,23.5,16
2015-12-14,2015,12,14,0,11.2,16.5,6.4,79.6,10.5,0,4.9,5,7.8,66.67,35.1,56.3,76
2015-12-15,2015,12,15,0,5.4,6.3,4.6,76.1,0,0,6.5,3,1.5,0,19.6,75.7,80
2015-12-16,2015,12,16,0,6.5,12,2.1,75.4,2.37,0,2.9,5,2.4,12.5,35.1,34.4,97
2015-12-17,2015,12,17,0,0.2,1.9,-1.5,64.2,0,0,8.7,2,-5.9,0,30,101.2,80
2015-12-18,2015,12,18,0,-1.7,0.3,-3.2,60,0,0,7.5,2,-8.6,0,34.9,85.9,53
2015-12-19,2015,12,19,1,-4.4,-0.8,-8.7,57.7,0,0,9,2,-11.6,0,26.9,104,26
2015-12-20,2015,12,20,1,5.1,10.3,-2.9,54.8,0,0,4.7,2,-3.6,0,34,56,18
2015-12-21,2015,12,21,0,8.2,11.8,6,86,16.75,0,3.3,5,5.9,58.33,31.4,38.2,54
2015-12-22,2015,12,22,0,4,6,2.5,85.3,0.37,0,5.9,5,1.8,12.5,19.8,67.6,82
2015-12-23,2015,12,23,0,11.7,15.4,6.1,85.4,18.08,0,2.3,5,9.2,20.83,47.7,26,47
2015-12-24,2015,12,24,0,4.4,6.1,1.9,69.7,0,0,7.2,2,-0.6,0,41.9,82.9,37
2015-12-25,2015,12,25,1,4,7.3,1.7,75.4,0,0,8.2,2,0,0,20.5,93.3,4
2015-12-26,2015,12,26,1,5.7,6.7,4.3,82.5,3.59,0,2.1,5,2.8,37.5,24.8,23,16
2015-12-27,2015,12,27,1,3.8,5.5,2.5,78.1,5.76,0,2.5,5,0.3,54.17,36,30.4,18
2015-12-28,2015,12,28,0,1.5,4,0.2,80.3,38.62,5,1.4,5,-1.6,70.83,46.8,15.5,43
2015-12-29,2015,12,29,0,0.9,4.5,-0.9,81.4,0.9,3,5.9,5,-2,25,29.5,68.6,61
2015-12-30,2015,12,30,0,-1.7,-1,-2.4,75.1,1.56,7.4,5.9,6,-5.5,12.5,18.3,69.7,46
2015-12-31,2015,12,31,0,-3.1,-2,-4.8,70.8,0.06,6.7,8,6,-7.7,4.17,25.7,93.1,48
2016-01-01,2016,1,1,1,-3.3,-0.8,-6.8,69.3,0.2,4.9,6.5,6,-8.2,12.5,27.9,74.6,16
2016-01-02,2016,1,2,1,-2.1,0.5,-5.9,69.3,0,4.5,9,1,-7,0,32.9,103.4,29
2016-01-03,2016,1,3,1,-2.4,-1,-4.5,67.2,0,4.5,7.7,2,-7.7,0,26.7,87.7,19
2016-01-04,2016,1,4,0,-2.1,-0.4,-4,63.8,0,4.5,7.2,2,-8.1,0,25.8,81.8,71
2016-01-05,2016,1,5,0,-2.8,1,-6.8,68.7,0,3.8,9.3,2,-7.8,0,23.5,106.9,124
2016-01-06,2016,1,6,0,-0.1,3.2,-4.4,65.8,0,3,6.9,2,-5.8,0,19.8,79.8,125
2016-01-07,2016,1,7,0,3.7,5.6,1.8,59.4,0.13,3,6.4,5,-3.5,8.33,15.6,74.2,75
2016-01-08,2016,1,8,0,5.2,6.7,3.7,86.2,4.56,3,2.2,5,3,66.67,13.5,26.9,99
2016-01-09,2016,1,9,1,2.6,5.9,-2.3,90.1,6.95,3,3.6,5,1.1,58.33,33.5,40.5,44
2016-01-10,2016,1,10,1,-9.9,-3.6,-15.6,70.7,0.31,3,9.9,6,-14.2,16.67,36.7,114.7,27
2016-01-11,2016,1,11,0,-11.5,-3.7,-17.2,72.4,1.94,4.2,5.9,6,-15.5,25,29.3,67.7,117
2016-01-12,2016,1,12,0,-11.4,-5.5,-15.3,62.6,2.49,6.3,7.2,6,-17.1,25,36.9,82.3,283
2016-01-13,2016,1,13,0,-11,-2.9,-17,70.1,0,5.5,4.4,2,-15.4,0,21.9,52.2,137
2016-01-14,2016,1,14,0,2.7,6.7,-2.5,71.6,0,4.3,9.1,2,-1.9,0,24.2,104.4,145
2016-01-15,2016,1,15,0,3.5,6,0.2,81.4,0.4,0,2.3,5,0.6,8.33,27,26.8,138
2016-01-16,2016,1,16,1,-2.7,-0.4,-8.6,63.8,0,0,7.9,2,-8.6,0,26.9,93.7,16
2016-01-17,2016,1,17,1,-15.2,-11,-17.5,55.2,0,0,9.3,2,-22.2,0,34.2,110.6,20
2016-01-18,2016,1,18,1,-16.2,-13.2,-19.3,55.9,0,0,9.8,1,-23.1,0,24.1,115.1,28
2016-01-19,2016,1,19,0,-12.3,-8,-17,55,0,0,10.2,2,-19.6,0,19.8,118.1,106
2016-01-20,2016,1,20,0,-7.5,-4.7,-9.6,71.5,1.3,3,7.1,6,-11.8,25,10.1,80.9,159
2016-01-21,2016,1,21,0,-5.7,-1.3,-9.6,71.5,0,3,8.9,2,-10.1,0,8.9,101.5,81
2016-01-22,2016,1,22,0,-2.6,-0.8,-5.5,70.8,1.14,3,5.4,6,-7.3,29.17,25.1,61.8,153
2016-01-23,2016,1,23,1,-1.7,1.3,-3.9,69.4,0.24,3,10.3,5,-6.7,8.33,15.9,118.9,19
2016-01-24,2016,1,24,1,-1.6,1.6,-4.3,68.9,0,0,7.3,2,-6.6,0,25.3,86.1,15
2016-01-25,2016,1,25,0,1.6,5.3,-2.1,76.1,1.41,0,5.3,5,-2.2,25,34.8,60.3,123
2016-01-26,2016,1,26,0,-0.8,3.2,-3.2,74.1,1.55,0,7.2,5,-4.9,20.83,34.2,85.3,118
2016-01-27,2016,1,27,0,-1.2,1,-3.8,62.2,0,0,8.6,2,-7.6,0,33.5,99.1,159
2016-01-28,2016,1,28,0,1.6,4.7,-0.9,67.7,0,0,8.5,2,-3.7,0,28,97.7,146
2016-01-29,2016,1,29,0,-1,1.9,-5.2,52.7,0,0,11.3,2,-9.6,0,26.9,130.6,94
2016-01-30,2016,1,30,1,5.1,8.4,2.1,70.2,0,0,6.1,2,0,0,26.6,69.8,28
2016-01-31,2016,1,31,1,5.7,8.9,1.5,87,1.01,0,2.6,5,3.7,25,22.5,30.9,28
2016-02-01,2016,2,1,0,2.5,8,-0.6,77.4,0,0,10.1,2,-1.3,0,12.5,116.4,127
2016-02-02,2016,2,2,0,2.6,3.8,1.4,87.1,18.22,0,4.7,5,0.7,50,32.8,54.1,185
2016-02-03,2016,2,3,0,1.7,3.4,-1.4,83.3,0.38,0,6.9,5,-0.9,25,30.6,78.3,160
2016-02-04,2016,2,4,0,-2.6,-0.2,-6.3,62.3,0,0,11.8,2,-9,0,22.2,137.5,195
2016-02-05,2016,2,5,0,-1.1,1,-2.5,69.5,0.12,0,6.1,5,-6.1,4.17,19.3,71.9,234
2016-02-06,2016,2,6,1,0.6,5.4,-3.2,70.3,0,0,12.5,2,-4.4,0,23.1,145.6,28
2016-02-07,2016,2,7,1,4.3,7.1,1.4,65,0,0,8.2,2,-1.8,0,31.8,97.1,40
2016-02-08,2016,2,8,0,-1.5,0.8,-4.9,74.4,0.48,0,9.5,5,-5.5,20.83,22.5,112,357
2016-02-09,2016,2,9,0,-7.9,-5.5,-9.6,69.5,0.66,3,5.2,6,-12.5,45.83,28.9,60.3,160
2016-02-10,2016,2,10,0,-10,-7.5,-12,56.2,0,3,11.3,2,-17.1,0,26.9,133.8,215
2016-02-11,2016,2,11,0,-9.1,-5.4,-13.2,50.4,0,3,14.4,2,-17.7,0,16.6,166.3,88
2016-02-12,2016,2,12,0,-7.1,-4.9,-12.6,50,0,0,6.7,2,-16,0,39.1,78.7,117
2016-02-13,2016,2,13,1,-11.8,-7.6,-16,42.1,0,0,14.9,2,-22.2,0,28.9,173.3,15
2016-02-14,2016,2,14,1,-8.8,-7.4,-11.3,63.9,1.08,3.5,4.7,6,-14.6,25,24.9,52.6,13
2016-02-15,2016,2,15,1,-4.5,-2,-7.4,85,0.2,3.5,7.1,6,-6.6,12.5,14.7,82.3,113
2016-02-16,2016,2,16,0,-1.5,1.6,-3.6,77.2,2.47,3.2,13.8,5,-5,29.17,16.3,157.7,235
2016-02-17,2016,2,17,0,-1.6,1.4,-3.6,66.1,0,3,14.9,2,-7.3,0,16.6,172.3,254
2016-02-18,2016,2,18,0,1.3,5.4,-3.8,66,0,0,6.7,2,-4.4,0,36.8,77.7,199
2016-02-19,2016,2,19,0,10.8,17,5,55.4,0,0,13.6,4,2.1,0,59.3,155.8,124
2016-02-20,2016,2,20,1,9.8,14.5,5.7,49.8,0,0,15.3,2,-0.5,0,30.1,177,28
2016-02-21,2016,2,21,1,3.6,6,1.5,70.2,0,0,11.1,3,-1.3,0,21.7,127.6,33
2016-02-22,2016,2,22,0,2.4,6.6,-2,67.5,0,0,15.3,2,-3.2,0,15,175.6,431
2016-02-23,2016,2,23,0,2.8,7,-0.8,63.9,0.21,0,11.5,5,-3.8,4.17,23,132.6,165
2016-02-24,2016,2,24,0,1.7,3.3,0.1,73.1,1.54,4.3,3.6,5,-2.7,50,50.5,41.3,151
2016-02-25,2016,2,25,0,1.1,2.8,-0.2,60,0.04,4.3,9.2,5,-5.9,4.17,36.7,106.8,182
2016-02-26,2016,2,26,0,0,1,-2.5,53.4,0,0,12.1,2,-8.5,0,22.6,140.5,144
2016-02-27,2016,2,27,1,5.1,12.6,-2.1,58.8,0,0,16.3,2,-2.8,0,29.6,188.5,26
2016-02-28,2016,2,28,1,10.8,17.3,3,57.8,3.07,0,13.3,5,2.7,16.67,40.6,154.6,29
2016-02-29,2016,2,29,0,3.7,11.7,-1.2,62.2,0.1,0,13.5,5,-3.1,4.17,32.9,155.6,243
2016-03-01,2016,3,1,0,-3,-0.5,-6.6,77.4,1.35,3,4.8,6,-6.4,29.17,36.5,53.5,200
2016-03-02,2016,3,2,0,-4,0.1,-9.6,48.3,0,3,18,2,-13.7,0,17.1,208.9,144
2016-03-03,2016,3,3,0,-0.7,0.4,-1.8,81.5,1.49,3,7.3,5,-3.5,41.67,21.8,85,182
2016-03-04,2016,3,4,0,-0.4,3.7,-5.6,60.7,0.87,3,17.3,5,-7.2,8.33,18.5,200.3,142
2016-03-05,2016,3,5,1,1.8,4.1,-1.6,77.6,0,3,8.8,3,-1.7,0,19.4,101.2,30
2016-03-06,2016,3,6,1,6,11,1.8,63.7,0,0,14.6,2,-0.5,0,32,169.8,34
2016-03-07,2016,3,7,0,12.7,16.6,8.4,60.4,0.18,0,10.4,5,5.1,8.33,26.9,119.5,49
2016-03-08,2016,3,8,0,17.7,21.7,15,62.3,0,0,13,2,10.3,0,36.5,151,212
2016-03-09,2016,3,9,0,15.5,17.6,12,78.9,2.85,0,8.1,5,11.8,41.67,22.4,94.3,239
2016-03-10,2016,3,10,0,8.2,11.1,5.5,70.3,0,0,8.5,3,3.1,0,22.5,97.3,255
2016-03-11,2016,3,11,0,5.9,11.5,3.1,68.8,0,0,18.3,2,0.3,0,16.1,210.6,149
2016-03-12,2016,3,12,1,8.4,15,3.3,75,0,0,10.9,2,4.1,0,16.9,125.8,42
2016-03-13,2016,3,13,1,8,9.4,6.5,90.7,17.15,0,3.9,5,6.5,79.17,25.7,48.3,20
2016-03-14,2016,3,14,0,8.4,11.6,6.7,87,2.81,0,13.7,5,6.3,25,14.5,158.6,255
2016-03-15,2016,3,15,0,11.6,16.2,8.1,79.7,1.79,0,12.8,5,8.2,8.33,37.3,149.4,392
2016-03-16,2016,3,16,0,11.4,14,9,59,5.63,0,20.8,5,3,41.67,54.2,238.5,213
2016-03-17,2016,3,17,0,9.4,13.1,5.7,43.6,0,0,20,2,-2.7,0,37.7,233.4,235
2016-03-18,2016,3,18,0,4.7,7.9,1.3,61.1,0,0,19.8,2,-2.3,0,26.6,229.2,182
2016-03-19,2016,3,19,1,3.8,6.9,1.9,68.8,0,0,14.1,3,-1.5,0,20.5,162.8,49
2016-03-20,2016,3,20,1,3.4,6.4,0.2,60.4,0,0,20.2,2,-3.8,0,25.8,233.5,33
2016-03-21,2016,3,21,0,4.8,9.5,-0.1,51.8,0,0,19.5,2,-4.8,0,15.2,225.7,229
2016-03-22,2016,3,22,0,11.7,18.3,6.7,47.1,0.24,0,13.7,5,0.5,4.17,31.1,158.7,281
2016-03-23,2016,3,23,0,5.1,9.8,4,81.5,1.82,0,5,5,2.2,29.17,27.3,57.9,196
2016-03-24,2016,3,24,0,2.5,3.8,-0.4,90.9,25.76,0,7.5,5,1.1,79.17,33.8,84.5,94
2016-03-25,2016,3,25,0,2.5,7.2,-0.8,67.3,0.03,0,22.3,5,-3.1,4.17,26.9,258.6,145
2016-03-26,2016,3,26,1,6.2,11.9,0.9,67.5,0,0,20.5,2,0.4,0,22.8,237.7,46
2016-03-27,2016,3,27,1,9.2,18,5,70.2,4.76,0,17.6,5,3.7,16.67,28.9,206.1,44
2016-03-28,2016,3,28,0,7.3,10.8,4,68.9,0,0,22.9,2,1.9,0,27,261.8,242
2016-03-29,2016,3,29,0,7.9,14.7,1.4,56.6,0,0,23.1,2,-1.3,0,21.4,267.3,220
2016-03-30,2016,3,30,0,11.3,15.8,7.5,61.5,6.85,0,12.6,5,3.9,29.17,36.9,144.6,186
2016-03-31,2016,3,31,0,15,19,8.8,76.2,4.28,0,11.3,5,10.7,54.17,35.4,129.3,201
2016-04-01,2016,4,1,0,6.3,9.6,4,72.5,3,0,14.6,5,1.6,37.5,26.7,170.4,173
2016-04-02,2016,4,2,1,1.6,4.1,-0.4,58.3,0.41,0,15.6,5,-5.9,16.67,50,183.4,62
2016-04-03,2016,4,3,1,8.7,22.1,-2,44.1,0,0,23.5,2,-3.5,0,43.8,272,42
2016-04-04,2016,4,4,0,1.5,4.7,-0.4,67,0,0,16.1,3,-4,0,33.8,188.8,248
2016-04-05,2016,4,5,0,2.9,7.6,-2.3,51,0.62,0,24.5,5,-6.7,8.33,23.7,283.5,391
2016-04-06,2016,4,6,0,8,9.8,6.1,75.8,10.3,0,5.1,5,3.8,79.17,25.4,58.1,236
2016-04-07,2016,4,7,0,4.2,6.9,2.5,69.1,0.84,0,11.8,5,-1.1,20.83,31.2,137.7,237
2016-04-08,2016,4,8,0,2.8,5.7,-1.2,65.2,1.75,0,11.2,5,-3.4,20.83,35.9,130.5,162
2016-04-09,2016,4,9,1,-0.8,2.6,-4.7,50.2,0.13,3,24.3,5,-10.2,4.17,33.7,279.8,37
2016-04-10,2016,4,10,1,5.2,10.4,0.8,71.8,3.04,0,7,5,0.3,62.5,30.6,78.5,47
2016-04-11,2016,4,11,0,8.9,10.8,5.3,60.4,0.07,0,19,5,0.6,8.33,31.3,219.4,182
2016-04-12,2016,4,12,0,4.2,7.2,0.7,49,0,0,26.2,1,-5.7,0,21,301.9,241
2016-04-13,2016,4,13,0,7.3,12.6,2.3,52.7,0,0,25.8,2,-2,0,23,297.1,196
2016-04-14,2016,4,14,0,9.9,15.9,4.5,44.6,0,0,24.8,2,-2.4,0,20,286.6,261
2016-04-15,2016,4,15,0,12.8,19.8,6.9,44.6,0,0,25.7,1,0.6,0,19.6,299.2,149
2016-04-16,2016,4,16,1,15.7,23.8,8.1,47.9,0,0,25.5,1,4,0,21.8,296.3,27
2016-04-17,2016,4,17,1,18,26.3,10.2,41.6,0,0,25.7,1,3.8,0,23.4,298.4,36
2016-04-18,2016,4,18,0,19.7,27.9,11.7,38.1,0,0,25.3,2,4,0,19.1,293.3,135
2016-04-19,2016,4,19,0,11.6,15.3,8.4,64,0,0,13.8,3,5,0,28.1,160.4,133
2016-04-20,2016,4,20,0,16.3,21.7,11.5,52.7,7.44,0,20.3,5,6.1,16.67,23.8,236.9,158
2016-04-21,2016,4,21,0,16.6,21.3,13.5,71.4,2.59,0,11.4,5,10.7,12.5,32.1,130,120
2016-04-22,2016,4,22,0,9.5,13.8,6.4,73.4,0,0,13.8,2,4.9,0,28.2,158.8,111
2016-04-23,2016,4,23,1,9.8,15,4.9,65,0,0,26.2,2,3.3,0,17.3,303.9,38
2016-04-24,2016,4,24,1,16.7,25.5,7.1,56.6,0,0,24.6,2,7.5,0,22.1,282.9,22
2016-04-25,2016,4,25,0,22.5,28,16.3,50.8,0.86,0,22.7,5,11.5,16.67,32.4,262.3,147
2016-04-26,2016,4,26,0,9.1,22.3,6.6,78.5,0,0,12,3,5.4,0,31,139.3,125
2016-04-27,2016,4,27,0,7.6,9.5,6.2,77.4,7.15,0,11.7,5,3.8,29.17,34.8,134.8,201
2016-04-28,2016,4,28,0,8,9.9,6.7,81.8,12.74,0,11.3,5,5,29.17,21.7,131.9,143
2016-04-29,2016,4,29,0,7.6,9.9,6.3,78.6,0.11,0,15,5,4.1,8.33,19.3,172.9,144
2016-04-30,2016,4,30,1,7.9,9.5,6.8,82.4,16.94,0,6.1,5,5.1,58.33,33.7,70.3,16
2016-05-01,2016,5,1,1,8,10,6.7,90,10.81,0,15.2,5,6.5,33.33,26,176.5,86
2016-05-02,2016,5,2,0,10.3,14.1,6.9,60.6,0.1,0,24.7,5,2.5,4.17,28.3,288.1,125
2016-05-03,2016,5,3,0,13.5,19.4,5.4,50,0,0,26.4,2,2.5,0,26.6,306.6,167
2016-05-04,2016,5,4,0,9.5,15.5,6.5,68,9.98,0,21.1,5,3.7,25,29.1,245.8,125
2016-05-05,2016,5,5,0,10.3,15.6,5.3,59.7,0,0,27,2,2.6,0,31.6,313.8,123
2016-05-06,2016,5,6,0,18.2,28.2,7.8,48.1,0,0,25,2,5.8,0,18.5,289.8,162
2016-05-07,2016,5,7,1,16.2,21.6,11.1,42.2,0.21,0,22,5,2.7,12.5,45.6,254.3,22
2016-05-08,2016,5,8,1,14.1,20.1,7.1,42.9,0,0,27.9,2,1.2,0,17.1,323.4,40
2016-05-09,2016,5,9,0,12.9,15,10.4,71.2,10.37,0,8.2,5,7.6,20.83,27.5,94.9,89
2016-05-10,2016,5,10,0,14.3,19.4,11.6,90.4,17.63,0,16.7,5,12.7,62.5,22.9,193.6,146
2016-05-11,2016,5,11,0,15.2,19.6,12.1,88.1,0.29,0,27.9,5,13.2,4.17,13.7,324.1,147
2016-05-12,2016,5,12,0,17.1,21.2,12.8,75.3,21.62,0,16.4,5,12.3,25,28.2,189.2,145
2016-05-13,2016,5,13,0,14.3,19.2,9.8,63.7,14.63,0,26.2,5,7.1,25,33,304.2,124
2016-05-14,2016,5,14,1,7.4,8.5,5.8,60.2,2.29,0,23.3,5,-0.1,8.33,31.2,271,48
2016-05-15,2016,5,15,1,8.7,13.2,2.9,46.5,0,0,30.3,2,-2.7,0,29.5,350.1,32
2016-05-16,2016,5,16,0,14.7,20.7,8.1,45,0,0,23.3,2,2.5,0,27.3,268.5,141
2016-05-17,2016,5,17,0,11.7,14.4,9.7,60.2,0.54,0,15.5,5,4,16.67,23.2,180,141
2016-05-18,2016,5,18,0,12,17.8,6.7,55.5,0,0,25.8,2,3.3,0,22.4,296.7,151
2016-05-19,2016,5,19,0,14.2,19.9,6.2,41.2,0,0,30.4,2,-0.2,0,16.8,352.6,131
2016-05-20,2016,5,20,0,15.5,19.6,10.8,46.9,0,0,14.9,2,3.9,0,20.3,172.2,152
2016-05-21,2016,5,21,1,18.2,23.6,12.8,34.8,0,0,28.3,2,1.8,0,25.7,327.3,34
2016-05-22,2016,5,22,1,19,24.8,12.4,42.8,0,0,29.9,2,5.6,0,18.3,345.2,21
2016-05-23,2016,5,23,0,20.4,28.2,11.6,40.5,0,0,31.1,2,4.9,0,20.6,358.3,104
2016-05-24,2016,5,24,0,24.5,31.2,17.4,38.5,0,0,28.9,2,9,0,27.8,334.5,127
2016-05-25,2016,5,25,0,23.8,30.9,19.2,64.8,25.07,0,22.1,5,16.2,25,28.2,253.5,123
2016-05-26,2016,5,26,0,23.7,28.9,18.4,69.4,0,0,11.8,2,17.3,0,23.1,137.3,156
2016-05-27,2016,5,27,0,23.5,27.8,20.1,73.6,3.46,0,15.1,5,18.3,33.33,26.5,174,103
2016-05-28,2016,5,28,1,24,27.9,20.8,68.8,1.2,0,23,5,17.7,8.33,32.1,266.1,34
2016-05-29,2016,5,29,1,23,26.5,18,61.1,0.37,0,29.4,5,14.7,8.33,29.7,338.9,17
2016-05-30,2016,5,30,1,24,29.1,18.4,54.3,0,0,28.6,2,13.8,0,18.9,332.1,20
2016-05-31,2016,5,31,0,22,27.8,18.3,64,20.48,0,13.1,5,14.4,20.83,24.2,153.7,94
